38413828.00,436.30
38434936.00,440.92
38455976.00,442.48
38474816.00,435.54
38495888.00,426.62
38517000.00,430.29
38537988.00,437.83
38559104.00,447.23
38580148.00,438.60
38601244.00,440.14
38622324.00,440.92
38643332.00,441.70
38662128.00,434.78
38683192.00,426.62
38704280.00,432.53
38725244.00,440.92
38746340.00,448.03
38767364.00,438.60
38788432.00,442.48
38809488.00,442.48
38830476.00,444.05
38849252.00,437.06
38870292.00,426.62
38891356.00,431.03
38912308.00,440.14
38933396.00,448.03
38954412.00,440.14
38975496.00,438.60
38996544.00,442.48
39017524.00,445.63
39038608.00,444.05
39057304.00,428.08
39078364.00,431.03
39099292.00,438.60
39120364.00,447.23
39141368.00,438.60
39162448.00,436.30
39183508.00,440.92
39204492.00,443.26
39225584.00,443.26
39246576.00,449.64
39265352.00,431.78
39286292.00,440.14
39307360.00,449.64
39328348.00,440.14
39349404.00,437.06
39370428.00,444.05
39391400.00,444.84
39412472.00,444.05
39433448.00,450.45
39454552.00,438.60
39475484.00,437.83
39494200.00,448.83
39515196.00,440.92
39536248.00,438.60
39557276.00,444.05
39578248.00,444.05
39599328.00,444.05
39620328.00,449.64
39641460.00,438.60
39662424.00,438.60
39681172.00,448.03
39702180.00,440.14
39723264.00,437.06
39744308.00,442.48
39765284.00,445.63
39786372.00,444.05
39807384.00,448.83
39828516.00,438.60
39849476.00,437.06
39870568.00,438.60
39889260.00,438.60
39910372.00,438.60
39931448.00,441.70
39952464.00,444.84
39973584.00,443.26
39994612.00,448.03
40015728.00,438.60
40036684.00,437.83
40057752.00,440.14
40076424.00,439.37
40097492.00,438.60
40118536.00,442.48
40139512.00,443.26
40160592.00,444.05
40181584.00,448.83
40202692.00,438.60
40223628.00,438.60
40244668.00,440.14
40265700.00,430.29
40286648.00,445.63
40305352.00,444.05
40326300.00,445.63
40347356.00,445.63
40368308.00,452.08
40389388.00,440.14
40410284.00,439.37
40431284.00,441.70
40452288.00,428.82
40473200.00,447.23
40494216.00,437.06
40515168.00,428.08
40536188.00,431.78
40557076.00,442.48
40575808.00,440.14
40596700.00,437.06
40617684.00,441.70
40638680.00,432.53
40659604.00,445.63
40680620.00,437.06
40701584.00,428.08
40722600.00,432.53
40743492.00,440.14
40764516.00,448.03
40785464.00,440.92
40806468.00,440.92
40827456.00,444.05
40846064.00,445.63
40867084.00,437.06
40888036.00,428.82
40909028.00,433.28
40929896.00,441.70
40950892.00,450.45
40971820.00,440.14
40992820.00,437.83
41013784.00,445.63
41034672.00,445.63
41055680.00,445.63
41076600.00,450.45
41097640.00,440.14
41118532.00,438.60
41137188.00,451.26
41158104.00,442.48
41179100.00,440.14
41200072.00,444.05
41220968.00,448.83
41241984.00,445.63
41262896.00,451.26
41283940.00,440.14
41304812.00,438.60
41325784.00,443.26
41346736.00,430.29
41367624.00,448.03
41388608.00,438.60
41409528.00,429.55
41430476.00,433.28
41451304.00,442.48
41469988.00,441.70
41490816.00,440.14
41511744.00,444.05
41532672.00,430.29
41553512.00,447.23
41574472.00,437.06
41595356.00,430.29
41616304.00,433.28
41637120.00,442.48
41658068.00,451.26
41678936.00,443.26
41699884.00,441.70
41720804.00,445.63
41741668.00,448.03
41762644.00,445.63
41783536.00,453.72
41804544.00,442.48
41825404.00,439.37
41846360.00,441.70
41867316.00,431.78
41888184.00,447.23
41906828.00,445.63
41927708.00,445.63
41948684.00,445.63
41969572.00,451.26
41990568.00,443.26
42011420.00,440.14
42032372.00,443.26
42053332.00,429.55
42074196.00,445.63
42095160.00,440.92
42116068.00,430.29
42137028.00,431.78
42157856.00,442.48
42178816.00,452.90
42199700.00,442.48
42220660.00,440.92
42241600.00,445.63
42262472.00,445.63
42283448.00,445.63
42302072.00,429.55
42323044.00,432.53
42343884.00,441.70
42364856.00,449.64
42385748.00,441.70
42406704.00,441.70
42427640.00,446.43
42448500.00,448.03
42469484.00,445.63
42490376.00,450.45
42511416.00,440.14
42532264.00,438.60
42553236.00,444.05
42574204.00,431.78
42595100.00,445.63
42616088.00,437.06
42637012.00,429.55
42655612.00,445.63
42676508.00,452.90
42697544.00,440.14
42718400.00,439.37
42739372.00,444.05
42760356.00,430.29
42781256.00,445.63
42802248.00,438.60
42823188.00,429.55
42844188.00,433.28
42865040.00,441.70
42886036.00,449.64
42906940.00,444.05
42927916.00,442.48
42948880.00,445.63
42969768.00,445.63
42988448.00,438.60
43009372.00,429.55
43030344.00,433.28
43051192.00,440.92
43072164.00,452.90
43093072.00,440.92
43114048.00,440.14
43135020.00,443.26
43155916.00,445.63
43176920.00,445.63
43197836.00,451.26
43218880.00,440.14
43239768.00,440.14
43260752.00,441.70
43281732.00,430.29
43302628.00,445.63
43321284.00,445.63
43342184.00,445.63
43363188.00,444.05
43384092.00,451.26
43405112.00,442.48
43425984.00,438.60
43446948.00,441.70
43467912.00,431.78
43488800.00,448.03
43509808.00,438.60
43530728.00,428.08
43551700.00,433.28
43572552.00,444.05
43593536.00,448.83
43614432.00,442.48
43635400.00,440.14
43654036.00,430.29
43674928.00,447.23
43695928.00,438.60
43716848.00,430.29
43737812.00,434.78
43758664.00,440.92
43779640.00,451.26
43800540.00,442.48
43821500.00,440.14
43842436.00,444.05
43863300.00,448.03
43884264.00,447.23
43905144.00,451.26
43926128.00,441.70
43946944.00,440.14
43967868.00,442.48
43988800.00,431.03
44009648.00,448.03
44028424.00,433.28
44050732.00,403.23
44072232.00,366.57
44092336.00,348.19
44114236.00,308.26
44134528.00,295.86
44156712.00,269.40
44177256.00,242.01
44195380.00,214.96
44220484.00,188.68
44237776.00,169.49
44257664.00,189.54
44280340.00,139.90
44299320.00,187.97
44321096.00,158.53
44354744.00,54.22
